word,tag
votes,NOUN
in,ADP
saturday's,NOUN
election,NOUN
!,ADJ
and,CONJ
bush,NOUN
got,VERB
402,NUM
!,ADJ
ordinary,NOUN
carey,NOUN
williams,NOUN
!,ADJ
armed,VERB
with,ADP
a,DET
pistol,NOUN
!,ADJ
stood,VERB
by,ADP
at,ADP
the,DET
polls,NOUN
to,PRT
insure,VERB
order,NOUN
!,ADJ
!,ADJ
this,DET
was,VERB
the,DET
coolest,ADJ
!,ADJ
calmest,ADJ
election,NOUN
i,PRON
ever,ADV
saw,VERB
!,ADJ
!,ADJ
colquitt,NOUN
policeman,NOUN
tom,NOUN
williams,NOUN
said,VERB
!,ADJ
!,ADJ
being,VERB
at,ADP
the,DET
polls,NOUN
was,VERB
just,ADV
like,ADP
being,VERB
at,ADP
church,NOUN
!,ADJ
i,PRON
didn't,VERB
smell,VERB
a,DET
drop,NOUN
of,ADP
liquor,NOUN
!,ADJ
and,CONJ
we,PRON
didn't,VERB
have,VERB
a,DET
bit,NOUN
of,ADP
trouble,NOUN
!,ADJ
!,ADJ
the,DET
campaign,NOUN
leading,VERB
to,ADP
the,DET
election,NOUN
was,VERB
not,ADV
so,ADV
quiet,ADJ
!,ADJ
however,ADV
!,ADJ
it,PRON
was,VERB
marked,VERB
by,ADP
controversy,NOUN
!,ADJ
anonymous,ADJ
midnight,NOUN
phone,NOUN
calls,NOUN
and,CONJ
veiled,VERB
threats,NOUN
of,ADP
violence,NOUN
!,ADJ
the,DET
former,ADJ
county,NOUN
school,NOUN
superintendent,NOUN
!,ADJ
george,NOUN
p.,NOUN
callan,NOUN
!,ADJ
shot,VERB
himself,PRON
to,ADP
death,NOUN
march,NOUN
18,NUM
!,ADJ
four,NUM
days,NOUN
after,ADP
he,PRON
resigned,VERB
his,DET
post,NOUN
in,ADP
a,DET
dispute,NOUN
with,ADP
the,DET
county,NOUN
school,NOUN
board,NOUN
!,ADJ
during,ADP
the,DET
election,NOUN
campaign,NOUN
!,ADJ
both,DET
candidates,NOUN
!,ADJ
davis,NOUN
and,CONJ
bush,NOUN
!,ADJ
reportedly,ADV
received,VERB
anonymous,ADJ
telephone,NOUN
calls,NOUN
!,ADJ
ordinary,NOUN
williams,NOUN
said,VERB
he,PRON
!,ADJ
too,ADV
!,ADJ
was,VERB
subjected,VERB
to,ADP
anonymous,ADJ
calls,NOUN
soon,ADV
after,ADP
he,PRON
scheduled,VERB
the,DET
election,NOUN
!,ADJ
many,ADJ
local,ADJ
citizens,NOUN
feared,VERB
that,ADP
there,PRT
would,VERB
be,VERB
irregularities,NOUN
at,ADP
the,DET
polls,NOUN
!,ADJ
and,CONJ
williams,NOUN
got,VERB
himself,PRON
a,DET
permit,NOUN
to,PRT
carry,VERB
a,DET
gun,NOUN
and,CONJ
promised,VERB
an,DET
orderly,ADJ
election,NOUN
!,ADJ
sheriff,NOUN
felix,NOUN
tabb,NOUN
said,VERB
the,DET
ordinary,NOUN
apparently,ADV
made,VERB
good,ADJ
his,DET
promise,NOUN
!,ADJ
!,ADJ
everything,NOUN
went,VERB
real,ADV
smooth,ADJ
!,ADJ
!,ADJ
the,DET
sheriff,NOUN
said,VERB
!,ADJ
!,ADJ
there,PRT
wasn't,VERB
a,DET
bit,NOUN
of,ADP
trouble,NOUN
!,ADJ
!,ADJ
austin,NOUN
!,ADJ
texas,NOUN
!,ADJ
committee,NOUN
approval,NOUN
of,ADP
gov.,NOUN
price,NOUN
daniel's,NOUN
!,ADJ
abandoned,VERB
property,NOUN
!,ADJ
act,NOUN
seemed,VERB
certain,ADJ
thursday,NOUN
despite,ADP
the,DET
adamant,ADJ
protests,NOUN
of,ADP
texas,NOUN
bankers,NOUN
!,ADJ
daniel,NOUN
personally,ADV
led,VERB
the,DET
fight,NOUN
for,ADP
the,DET
measure,NOUN
!,ADJ
which,DET
he,PRON
had,VERB
watered,VERB
down,PRT
considerably,ADV
since,ADP
its,DET
rejection,NOUN
by,ADP
two,NUM
previous,ADJ
legislatures,NOUN
!,ADJ
in,ADP
a,DET
public,ADJ
hearing,NOUN
before,ADP
the,DET
house,NOUN
committee,NOUN
on,ADP
revenue,NOUN
and,CONJ
taxation,NOUN
!,ADJ
under,ADP
committee,NOUN
rules,NOUN
!,ADJ
it,PRON
went,VERB
automatically,ADV
to,ADP
a,DET
subcommittee,NOUN
for,ADP
one,NUM
week,NOUN
!,ADJ
but,CONJ
questions,NOUN
with,ADP
which,DET
committee,NOUN
members,NOUN
taunted,VERB
bankers,NOUN
appearing,VERB
as,ADP
witnesses,NOUN
left,VERB
little,ADJ
doubt,NOUN
that,ADP
they,PRON
will,VERB
recommend,VERB
passage,NOUN
of,ADP
it,PRON
!,ADJ
daniel,NOUN
termed,VERB
!,ADJ
extremely,ADV
conservative,ADJ
!,ADJ
his,DET
estimate,NOUN
that,ADP
it,PRON
would,VERB
produce,VERB
17,NUM
million,NUM
dollars,NOUN
to,PRT
help,VERB
erase,VERB
an,DET
anticipated,VERB
deficit,NOUN
of,ADP
63,NUM
million,NUM
dollars,NOUN
at,ADP
the,DET
end,NOUN
of,ADP
the,DET
current,ADJ
fiscal,ADJ
year,NOUN
next,ADJ
aug.,NOUN
31,NUM
!,ADJ
he,PRON
told,VERB
the,DET
committee,NOUN
the,DET
measure,NOUN
would,VERB
merely,ADV
provide,VERB
means,NOUN
of,ADP
enforcing,VERB
the,DET
escheat,NOUN
law,NOUN
which,DET
has,VERB
been,VERB
on,ADP
the,DET
books,NOUN
!,ADJ
since,ADP
texas,NOUN
was,VERB
a,DET
republic,NOUN
!,ADJ
!,ADJ
it,PRON
permits,VERB
the,DET
state,NOUN
to,PRT
take,VERB
over,PRT
bank,NOUN
accounts,NOUN
!,ADJ
stocks,NOUN
and,CONJ
other,ADJ
personal,ADJ
property,NOUN
of,ADP
persons,NOUN
missing,VERB
for,ADP
seven,NUM
years,NOUN
or,CONJ
more,ADJ
!,ADJ
the,DET
bill,NOUN
!,ADJ
which,DET
daniel,NOUN
said,VERB
he,PRON
drafted,VERB
personally,ADV
!,ADJ
would,VERB
force,VERB
banks,NOUN
!,ADJ
insurance,NOUN
firms,NOUN
!,ADJ
pipeline,NOUN
companies,NOUN
and,CONJ
other,ADJ
corporations,NOUN
to,PRT
report,VERB
such,ADJ
property,NOUN
to,ADP
the,DET
state,NOUN
treasurer,NOUN
!,ADJ
the,DET
escheat,NOUN
law,NOUN
cannot,VERB
be,VERB
enforced,VERB
now,ADV
because,ADP
it,PRON
is,VERB
almost,ADV
impossible,ADJ
to,PRT
locate,VERB
such,ADJ
property,NOUN
!,ADJ
daniel,NOUN
declared,VERB
!,ADJ
dewey,NOUN
lawrence,NOUN
!,ADJ
a,DET
tyler,NOUN
lawyer,NOUN
representing,VERB
the,DET
texas,NOUN
bankers,NOUN
association,NOUN
!,ADJ
sounded,VERB
the,DET
opposition,NOUN
keynote,NOUN
when,ADV
he,PRON
said,VERB
it,PRON
would,VERB
force,VERB
banks,NOUN
to,PRT
violate,VERB
their,DET
contractual,ADJ
obligations,NOUN
with,ADP
depositors,NOUN
and,CONJ
undermine,VERB
the,DET
confidence,NOUN
of,ADP
bank,NOUN
customers,NOUN
!,ADJ
!,ADJ
if,ADP
you,PRON
destroy,VERB
confidence,NOUN
in,ADP
banks,NOUN
!,ADJ
you,PRON
do,VERB
something,NOUN
to,ADP
the,DET
economy,NOUN
!,ADJ
!,ADJ
he,PRON
said,VERB
!,ADJ
!,ADJ
you,PRON
take,VERB
out,PRT
of,ADP
circulation,NOUN
many,ADJ
millions,NOUN
of,ADP
dollars,NOUN
!,ADJ
!,ADJ
rep.,NOUN
charles,NOUN
e.,NOUN
hughes,NOUN
of,ADP
sherman,NOUN
!,ADJ
sponsor,NOUN
of,ADP
the,DET
bill,NOUN
!,ADJ
said,VERB
a,DET
failure,NOUN
to,PRT
enact,VERB
it,PRON
would,VERB
amount,VERB
!,ADJ
to,ADP
making,VERB
a,DET
gift,NOUN
out,PRT
of,ADP
the,DET
taxpayers',NOUN
pockets,NOUN
to,ADP
banks,NOUN
!,ADJ
insurance,NOUN
and,CONJ
pipeline,NOUN
companies,NOUN
!,ADJ
!,ADJ
his,DET
contention,NOUN
was,VERB
denied,VERB
by,ADP
several,ADJ
bankers,NOUN
!,ADJ
including,ADP
scott,NOUN
hudson,NOUN
of,ADP
sherman,NOUN
!,ADJ
gaynor,NOUN
b.,NOUN
jones,NOUN
of,ADP
houston,NOUN
!,ADJ
j.,NOUN
b.,NOUN
brady,NOUN
of,ADP
harlingen,NOUN
and,CONJ
howard,NOUN
cox,NOUN
of,ADP
austin,NOUN
!,ADJ
cox,NOUN
argued,VERB
that,ADP
the,DET
bill,NOUN
is,VERB
!,ADJ
probably,ADV
unconstitutional,ADJ
!,ADJ
since,ADP
!,ADJ
he,PRON
said,VERB
!,ADJ
it,PRON
would,VERB
impair,VERB
contracts,NOUN
!,ADJ
he,PRON
also,ADV
complained,VERB
that,ADP
not,ADV
enough,ADJ
notice,NOUN
was,VERB
given,VERB
on,ADP
the,DET
hearing,NOUN
!,ADJ
since,ADP
the,DET
bill,NOUN
was,VERB
introduced,VERB
only,ADV
last,ADJ
monday,NOUN
!,ADJ
austin,NOUN
!,ADJ
texas,NOUN
!,ADJ
senators,NOUN
unanimously,ADV
approved,VERB
thursday,NOUN
the,DET
bill,NOUN
of,ADP
sen.,NOUN
george,NOUN
parkhouse,NOUN
of,ADP
dallas,NOUN
authorizing,VERB
establishment,NOUN
of,ADP
day,NOUN
schools,NOUN
for,ADP
the,DET
deaf,ADJ
in,ADP
dallas,NOUN
and,CONJ
the,DET
four,NUM
other,ADJ
largest,ADJ
counties,NOUN
!,ADJ
the,DET
bill,NOUN
is,VERB
designed,VERB
to,PRT
provide,VERB
special,ADJ
schooling,NOUN
for,ADP
more,ADJ
deaf,ADJ
students,NOUN
in,ADP
the,DET
scholastic,ADJ
age,NOUN
at,ADP
a,DET
reduced,VERB
cost,NOUN
to,ADP
the,DET
state,NOUN
!,ADJ
there,PRT
was,VERB
no,DET
debate,NOUN
as,ADP
the,DET
senate,NOUN
passed,VERB
the,DET
bill,NOUN
on,ADP
to,ADP
the,DET
house,NOUN
!,ADJ
it,PRON
would,VERB
authorize,VERB
the,DET
texas,NOUN
education,NOUN
agency,NOUN
to,PRT
establish,VERB
county-wide,ADJ
day,NOUN
schools,NOUN
for,ADP
the,DET
deaf,ADJ
in,ADP
counties,NOUN
of,ADP
"300,000",NUM
or,CONJ
more,ADJ
population,NOUN
!,ADJ
require,VERB
deaf,ADJ
children,NOUN
between,ADP
6,NUM
and,CONJ
13,NUM
years,NOUN
of,ADP
age,NOUN
to,PRT
attend,VERB
the,DET
day,NOUN
schools,NOUN
!,ADJ
permitting,VERB
older,ADJ
ones,NOUN
to,PRT
attend,VERB
the,DET
residential,ADJ
texas,NOUN
school,NOUN
for,ADP
the,DET
deaf,ADJ
here,ADV
!,ADJ
operating,VERB
budget,NOUN
for,ADP
the,DET
day,NOUN
schools,NOUN
in,ADP
the,DET
five,NUM
counties,NOUN
of,ADP
dallas,NOUN
!,ADJ
harris,NOUN
!,ADJ
bexar,NOUN
!,ADJ
tarrant,NOUN
and,CONJ
el,NOUN
paso,NOUN
would,VERB
be,VERB
"$451,500",NOUN
!,ADJ
which,DET
would,VERB
be,VERB
a,DET
savings,NOUN
of,ADP
"$157,460",NOUN
yearly,ADV
after,ADP
the,DET
first,ADJ
year's,NOUN
capital,NOUN
outlay,NOUN
of,ADP
"$88,000",NOUN
was,VERB
absorbed,VERB
!,ADJ
parkhouse,NOUN
told,VERB
the,DET
senate,NOUN
!,ADJ
the,DET
tea,NOUN
estimated,VERB
there,PRT
would,VERB
be,VERB
182,NUM
scholastics,NOUN
to,PRT
attend,VERB
the,DET
day,NOUN
school,NOUN
in,ADP
dallas,NOUN
county,NOUN
!,ADJ
saving,VERB
them,PRON
from,ADP
coming,VERB
to,ADP
austin,NOUN
to,PRT
live,VERB
in,ADP
the,DET
state,NOUN
deaf,ADJ
school,NOUN
!,ADJ
dallas,NOUN
may,VERB
get,VERB
to,PRT
hear,VERB
a,DET
debate,NOUN
on,ADP
horse,NOUN
race,NOUN
parimutuels,NOUN
soon,ADV
between,ADP
reps.,NOUN
v.,NOUN
e.,NOUN
!,ADJ
red,NOUN
!,ADJ
berry,NOUN
and,CONJ
joe,NOUN
ratcliff,NOUN
!,ADJ
while,ADP
details,NOUN
are,VERB
still,ADV
to,PRT
be,VERB
worked,VERB
out,PRT
!,ADJ
ratcliff,NOUN
said,VERB
he,PRON
expects,VERB
to,PRT
tell,VERB
home,NOUN
folks,NOUN
in,ADP
dallas,NOUN
why,ADV
he,PRON
thinks,VERB
berry's,NOUN
proposed,VERB
constitutional,ADJ
amendment,NOUN
should,VERB
be,VERB
rejected,VERB
!,ADJ
!,ADJ
we're,PRT
getting,VERB
more,ADJ
!,ADJ
pro,ADJ
!,ADJ
letters,NOUN
than,ADP
!,ADJ
con,ADJ
!,ADJ
on,ADP
horse,NOUN
race,NOUN
betting,NOUN
!,ADJ
!,ADJ
said,VERB
ratcliff,NOUN
!,ADJ
!,ADJ
but,CONJ
i,PRON
believe,VERB
if,ADP
people,NOUN
were,VERB
better,ADV
informed,VERB
on,ADP
this,DET
question,NOUN
!,ADJ
most,ADJ
of,ADP
them,PRON
would,VERB
oppose,VERB
it,PRON
also,ADV
!,ADJ
i'm,PRT
willing,ADJ
to,PRT
stake,VERB
my,DET
political,ADJ
career,NOUN
on,ADP
it,PRON
!,ADJ
!,ADJ
rep.,NOUN
berry,NOUN
!,ADJ
an,DET
ex-gambler,NOUN
from,ADP
san,NOUN
antonio,NOUN
!,ADJ
got,VERB
elected,VERB
on,ADP
his,DET
advocacy,NOUN
of,ADP
betting,VERB
on,ADP
the,DET
ponies,NOUN
!,ADJ
a,DET
house,NOUN
committee,NOUN
which,DET
heard,VERB
his,DET
local,ADJ
option,NOUN
proposal,NOUN
is,VERB
expected,VERB
to,PRT
give,VERB
it,PRON
a,DET
favorable,ADJ
report,NOUN
!,ADJ
although,ADP
the,DET
resolution,NOUN
faces,VERB
hard,ADJ
sledding,NOUN
later,ADV
!,ADJ
the,DET
house,NOUN
passed,VERB
finally,ADV
!,ADJ
and,CONJ
sent,VERB
to,ADP
the,DET
senate,NOUN
!,ADJ
a,DET
bill,NOUN
extending,VERB
the,DET
state,NOUN
health,NOUN
department's,NOUN
authority,NOUN
to,PRT
give,VERB
planning,VERB
assistance,NOUN
to,ADP
cities,NOUN
!,ADJ
the,DET
senate,NOUN
quickly,ADV
whipped,VERB
through,ADP
its,DET
meager,ADJ
fare,NOUN
of,ADP
house,NOUN
bills,NOUN
approved,VERB
by,ADP
committees,NOUN
!,ADJ
passing,VERB
the,DET
three,NUM
on,ADP
the,DET
calendar,NOUN
!,ADJ
one,NUM
validated,VERB
acts,NOUN
of,ADP
school,NOUN
districts,NOUN
!,ADJ
another,DET
enlarged,VERB
authority,NOUN
of,ADP
the,DET
beaumont,NOUN
navigation,NOUN
district,NOUN
!,ADJ
the,DET
third,ADJ
amended,VERB
the,DET
enabling,VERB
act,NOUN
for,ADP
creation,NOUN
of,ADP
the,DET
lamar,NOUN
county,NOUN
hospital,NOUN
district,NOUN
!,ADJ
for,ADP
which,DET
a,DET
special,ADJ
constitutional,ADJ
amendment,NOUN
previously,ADV
was,VERB
adopted,VERB
!,ADJ
without,ADP
dissent,NOUN
!,ADJ
senators,NOUN
passed,VERB
a,DET
bill,NOUN
by,ADP
sen.,NOUN
a.,NOUN
r.,NOUN
schwartz,NOUN
of,ADP
galveston,NOUN
authorizing,VERB
establishment,NOUN
in,ADP
the,DET
future,NOUN
of,ADP
a,DET
school,NOUN
for,ADP
the,DET
mentally,ADV
retarded,VERB
in,ADP
the,DET
gulf,NOUN
coast,NOUN
district,NOUN
!,ADJ
money,NOUN
for,ADP
its,DET
construction,NOUN
will,VERB
be,VERB
sought,VERB
later,ADV
on,PRT
but,CONJ
in,ADP
the,DET
meantime,NOUN
the,DET
state,NOUN
hospital,NOUN
board,NOUN
can,VERB
accept,VERB
gifts,NOUN
and,CONJ
donations,NOUN
of,ADP
a,DET
site,NOUN
!,ADJ
two,NUM
tax,NOUN
revision,NOUN
bills,NOUN
were,VERB
passed,VERB
!,ADJ
one,NUM
!,ADJ
by,ADP
sen.,NOUN
louis,NOUN
crump,NOUN
of,ADP
san,NOUN
saba,NOUN
!,ADJ
would,VERB
aid,VERB
more,ADJ
than,ADP
"17,000",NUM
retailers,NOUN
who,PRON
pay,VERB
a,DET
group,NOUN
of,ADP
miscellaneous,ADJ
excise,NOUN
taxes,NOUN
by,ADP
eliminating,VERB
the,DET
requirement,NOUN
that,ADP
each,DET
return,NOUN
be,VERB
notarized,VERB
!,ADJ
instead,ADV
!,ADJ
retailers,NOUN
would,VERB
sign,VERB
a,DET
certificate,NOUN
of,ADP
correctness,NOUN
!,ADJ
violation,NOUN
of,ADP
which,DET
would,VERB
carry,VERB
a,DET
penalty,NOUN
of,ADP
one,NUM
to,ADP
five,NUM
years,NOUN
in,ADP
prison,NOUN
!,ADJ
plus,CONJ
a,DET
"$1,000",NOUN
fine,NOUN
!,ADJ
it,PRON
was,VERB
one,NUM
of,ADP
a,DET
series,NOUN
of,ADP
recommendations,NOUN
by,ADP
the,DET
texas,NOUN
research,NOUN
league,NOUN
!,ADJ
the,DET
other,ADJ
bill,NOUN
!,ADJ
by,ADP
sen.,NOUN
a.,NOUN
m.,NOUN
aikin,NOUN
jr.,NOUN
of,ADP
paris,NOUN
!,ADJ
would,VERB
relieve,VERB
real,ADJ
estate,NOUN
brokers,NOUN
!,ADJ
who,PRON
pay,VERB
their,DET
own,ADJ
annual,ADJ
licensing,VERB
fee,NOUN
!,ADJ
from,ADP
the,DET
$12,NOUN
annual,ADJ
occupation,NOUN
license,NOUN
on,ADP
brokers,NOUN
in,ADP
such,ADJ
as,ADP
stocks,NOUN
and,CONJ
bonds,NOUN
!,ADJ
natural,ADJ
gas,NOUN
public,ADJ
utility,NOUN
companies,NOUN
would,VERB
be,VERB
given,VERB
the,DET
right,NOUN
of,ADP
eminent,ADJ
domain,NOUN
!,ADJ
under,ADP
a,DET
bill,NOUN
by,ADP
sen.,NOUN
frank,NOUN
owen,NOUN
3,NUM
!,ADJ
of,ADP
el,NOUN
paso,NOUN
!,ADJ
to,PRT
acquire,VERB
sites,NOUN
for,ADP
underground,ADJ
storage,NOUN
reservoirs,NOUN
for,ADP
gas,NOUN
!,ADJ
marshall,NOUN
formby,NOUN
of,ADP
plainview,NOUN
!,ADJ
former,ADJ
chairman,NOUN
of,ADP
the,DET
texas,NOUN
highway,NOUN
commission,NOUN
!,ADJ
suggested,VERB
a,DET
plan,NOUN
to,PRT
fill,VERB
by,ADP
appointment,NOUN
future,ADJ
vacancies,NOUN
in,ADP
the,DET
legislature,NOUN
and,CONJ
congress,NOUN
!,ADJ
eliminating,VERB
the,DET
need,NOUN
for,ADP
costly,ADJ
special,ADJ
elections,NOUN
!,ADJ
under,ADP
formby's,NOUN
plan,NOUN
!,ADJ
an,DET
appointee,NOUN
would,VERB
be,VERB
selected,VERB
by,ADP
a,DET
board,NOUN
composed,VERB
of,ADP
the,DET
governor,NOUN
!,ADJ
lieutenant,NOUN
governor,NOUN
!,ADJ
speaker,NOUN
of,ADP
the,DET
house,NOUN
!,ADJ
attorney,NOUN
general,NOUN
and,CONJ
chief,ADJ
justice,NOUN
of,ADP
the,DET
texas,NOUN
supreme,ADJ
court,NOUN
!,ADJ
austin,NOUN
!,ADJ
texas,NOUN
!,ADJ
state,NOUN
representatives,NOUN
decided,VERB
thursday,NOUN
against,ADP
taking,VERB
a,DET
poll,NOUN
on,ADP
what,DET
kind,NOUN
of,ADP
taxes,NOUN
texans,NOUN
would,VERB
prefer,VERB
to,PRT
pay,VERB
!,ADJ
an,DET
adverse,ADJ
vote,NOUN
of,ADP
81,NUM
to,ADP
65,NUM
kept,VERB
in,ADP
the,DET
state,NOUN
affairs,NOUN
committee,NOUN
a,DET
bill,NOUN
which,DET
would,VERB
order,VERB
the,DET
referendum,NOUN
on,ADP
the,DET
april,NOUN
4,NUM
ballot,NOUN
!,ADJ
when,ADV
texas,NOUN
votes,VERB
on,ADP
a,DET
u.s.,NOUN
senator,NOUN
!,ADJ
rep.,NOUN
wesley,NOUN
roberts,NOUN
of,ADP
seminole,NOUN
!,ADJ
sponsor,NOUN
of,ADP
the,DET
poll,NOUN
idea,NOUN
!,ADJ
said,VERB
that,ADP
further,ADJ
delay,NOUN
in,ADP
the,DET
committee,NOUN
can,VERB
kill,VERB
the,DET
bill,NOUN
!,ADJ
the,DET
west,ADJ
texan,NOUN
reported,VERB
that,ADP
he,PRON
had,VERB
finally,ADV
gotten,VERB
chairman,NOUN
bill,NOUN
hollowell,NOUN
of,ADP
the,DET
committee,NOUN
to,PRT
set,VERB
it,PRON
for,ADP
public,ADJ
hearing,NOUN
on,ADP
feb.,NOUN
22,NUM
!,ADJ
the,DET
proposal,NOUN
would,VERB
have,VERB
to,PRT
receive,VERB
final,ADJ
legislative,ADJ
approval,NOUN
!,ADJ
by,ADP
two-thirds,NOUN
majorities,NOUN
!,ADJ
before,ADP
march,NOUN
1,NUM
to,PRT
be,VERB
printed,VERB
on,ADP
the,DET
april,NOUN
4,NUM
ballot,NOUN
!,ADJ
roberts,NOUN
said,VERB
!,ADJ
opponents,NOUN
generally,ADV
argued,VERB
that,ADP
the,DET
ballot,NOUN
couldn't,VERB
give,VERB
enough,ADJ
information,NOUN
about,ADP
tax,NOUN
proposals,NOUN
for,ADP
the,DET
voters,NOUN
to,PRT
make,VERB
an,DET
intelligent,ADJ
choice,NOUN
!,ADJ
all,PRT
dallas,NOUN
members,NOUN
voted,VERB
with,ADP
roberts,NOUN
!,ADJ
except,ADP
rep.,NOUN
bill,NOUN
jones,NOUN
!,ADJ
who,PRON
was,VERB
absent,ADJ
!,ADJ
austin,NOUN
!,ADJ
texas,NOUN
!,ADJ
paradise,NOUN
lost,VERB
to,ADP
the,DET
alleged,VERB
water,NOUN
needs,NOUN
of,ADP
texas',NOUN
big,ADJ
cities,NOUN
thursday,NOUN
!,ADJ
rep.,NOUN
james,NOUN
cotten,NOUN
of,ADP
weatherford,NOUN
insisted,VERB
that,ADP
a,DET
water,NOUN
development,NOUN
bill,NOUN
passed,VERB
by,ADP
the,DET
texas,NOUN
house,NOUN
of,ADP
representatives,NOUN
was,VERB
an,DET
effort,NOUN
by,ADP
big,ADJ
cities,NOUN
like,ADP
dallas,NOUN
and,CONJ
fort,NOUN
worth,NOUN
to,PRT
cover,VERB
up,PRT
places,NOUN
like,ADP
paradise,NOUN
!,ADJ
a,DET
wise,NOUN
county,NOUN
hamlet,NOUN
of,ADP
250,NUM
people,NOUN
!,ADJ
when,ADV
the,DET
shouting,NOUN
ended,VERB
!,ADJ
the,DET
bill,NOUN
passed,VERB
!,ADJ
114,NUM
to,ADP
4,NUM
!,ADJ
sending,VERB
it,PRON
to,ADP
the,DET
senate,NOUN
!,ADJ
where,ADV
a,DET
similar,ADJ
proposal,NOUN
is,VERB
being,VERB
sponsored,VERB
by,ADP
sen.,NOUN
george,NOUN
parkhouse,NOUN
of,ADP
dallas,NOUN
!,ADJ
most,ADJ
of,ADP
the,DET
fire,NOUN
was,VERB
directed,VERB
by,ADP
cotten,NOUN
against,ADP
dallas,NOUN
and,CONJ
sen.,NOUN
parkhouse,NOUN
!,ADJ
the,DET
bill,NOUN
would,VERB
increase,VERB
from,ADP
"$5,000,000",NOUN
to,ADP
"$15,000,000",NOUN
the,DET
maximum,ADJ
loan,NOUN
the,DET
state,NOUN
could,VERB
make,VERB
to,ADP
a,DET
local,ADJ
water,NOUN
project,NOUN
!,ADJ
cotten,NOUN
construed,VERB
this,DET
as,ADP
a,DET
veiled,VERB
effort,NOUN
by,ADP
parkhouse,NOUN
to,PRT
help,VERB
dallas,NOUN
and,CONJ
other,ADJ
large,ADJ
cities,NOUN
get,VERB
money,NOUN
which,DET
cotten,NOUN
felt,VERB
could,VERB
better,VERB
be,VERB
spent,VERB
providing,VERB
water,NOUN
for,ADP
rural,ADJ
texas,NOUN
!,ADJ
statements,NOUN
by,ADP
other,ADJ
legislators,NOUN
that,ADP
dallas,NOUN
is,VERB
paying,VERB
for,ADP
all,PRT
its,DET
water,NOUN
program,NOUN
by,ADP
local,ADJ
bonds,NOUN
!,ADJ
and,CONJ
that,ADP
less,ADV
populous,ADJ
places,NOUN
would,VERB
benefit,VERB
most,ADV
by,ADP
the,DET
pending,ADJ
bill,NOUN
!,ADJ
did,VERB
not,ADV
sway,VERB
cotten's,NOUN
attack,NOUN
!,ADJ
the,DET
bill's,NOUN
defenders,NOUN
were,VERB
mostly,ADV
small-town,NOUN
legislators,NOUN
like,ADP
j.,NOUN
w.,NOUN
buchanan,NOUN
of,ADP
dumas,NOUN
!,ADJ
eligio,NOUN
!,ADJ
kika,NOUN
!,ADJ
de,NOUN
la,NOUN
garza,NOUN
of,ADP
mission,NOUN
!,ADJ
sam,NOUN
f.,NOUN
collins,NOUN
of,ADP
newton,NOUN
and,CONJ
joe,NOUN
chapman,NOUN
of,ADP
sulphur,NOUN
springs,NOUN
!,ADJ
!,ADJ
this,DET
is,VERB
a,DET
poor,ADJ
boy's,NOUN
bill,NOUN
!,ADJ
!,ADJ
said,VERB
chapman,NOUN
!,ADJ
!,ADJ
dallas,NOUN
and,CONJ
fort,NOUN
worth,NOUN
can,VERB
vote,VERB
bonds,NOUN
!,ADJ
this,DET
would,VERB
help,VERB
the,DET
little,ADJ
peanut,NOUN
districts,NOUN
!,ADJ
!,ADJ
austin,NOUN
!,ADJ
texas,NOUN
!,ADJ
a,DET
houston,NOUN
teacher,NOUN
!,ADJ
now,ADV
serving,VERB
in,ADP
the,DET
legislature,NOUN
!,ADJ
proposed,VERB
thursday,NOUN
a,DET
law,NOUN
reducing,VERB
the,DET
time,NOUN
spent,VERB
learning,VERB
!,ADJ
educational,ADJ
methods,NOUN
!,ADJ
!,ADJ
rep.,NOUN
henry,NOUN
c.,NOUN
grover,NOUN
!,ADJ
who,PRON
teaches,VERB
history,NOUN
in,ADP
the,DET
houston,NOUN
public,ADJ
schools,NOUN
!,ADJ
would,VERB
reduce,VERB
from,ADP
24,NUM
to,ADP
12,NUM
semester,NOUN
hours,NOUN
the,DET
so-called,ADJ
!,ADJ
teaching,VERB
methods,NOUN
!,ADJ
courses,NOUN
required,VERB
to,PRT
obtain,VERB
a,DET
junior,ADJ
or,CONJ
senior,ADJ
high,ADJ
school,NOUN
teaching,VERB
certificate,NOUN
!,ADJ
a,DET
normal,ADJ
year's,NOUN
work,NOUN
in,ADP
college,NOUN
is,VERB
30,NUM
semester,NOUN
hours,NOUN
!,ADJ
grover,NOUN
also,ADV
would,VERB
require,VERB
junior-senior,ADJ
high,NOUN
teachers,NOUN
to,PRT
have,VERB
at,ADP
least,ADJ
24,NUM
semester,NOUN
hours,NOUN
credit,VERB
in,ADP
the,DET
subject,NOUN
they,PRON
are,VERB
teaching,VERB
!,ADJ
the,DET
remainder,NOUN
of,ADP
the,DET
4-year,ADJ
college,NOUN
requirement,NOUN
would,VERB
be,VERB
in,ADP
general,ADJ
subjects,NOUN
!,ADJ
!,ADJ
a,DET
person,NOUN
with,ADP
a,DET
master's,NOUN
degree,NOUN
in,ADP
physics,NOUN
!,ADJ
chemistry,NOUN
!,ADJ
math,NOUN
or,CONJ
english,NOUN
!,ADJ
yet,ADV
who,PRON
has,VERB
not,ADV
taken,VERB
education,NOUN
courses,NOUN
!,ADJ
is,VERB
not,ADV
permitted,VERB
to,PRT
teach,VERB
in,ADP
the,DET
public,ADJ
schools,NOUN
!,ADJ
!,ADJ
said,VERB
